"muni10_id";"cd_geocodm";"id_ibge";"id_snis";"ID_SNIS2";"ID_IBGE2";"ID_SNIS3";"MUNICIP1";"MUNICIP2";"UF";"REGIAO";"CENTRX";"CENTRY";"RENDAPIT";"GINI";"PIB";"IDH";"ag001";"ag020";"ag022";"ge012";"CONSUMO1";"DOMICIL";"REDE";"PROPREDE"
"469";"2606101";"2606101";"260610";"260610";2606101;260610;"GLRIA DO GOIT";"Glria do Goit";"PE";2;-35,3394;-8,0131;274,81;0,53;74650,61;0,64;12225;343,06;3629;29019;11,82;8259;4137;0,5009081
"1269";"4318903";"4318903";"431890";"431890";4318903;431890;"SO LUIZ GONZAGA";"So Luiz Gonzaga";"RS";4;-54,8909;-28,4185;693,74;0,5;282467,01;0,8;26805;1003;9227;34556;29,03;11858;11026;0,929836397
"1253";"3154804";"3154804";"315480";"315480";3154804;315480;"RIO ACIMA";"Rio Acima";"";3;-43,772;-20,1058;580,14;0,47;NA;NA;NA;NA;NA;NA;NA;2631;2462;0,935765868
"306";"2306504";"2306504";"230650";"230650";2306504;230650;"ITAPINA";"Itapina";"CE";2;-38,9522;-4,5964;205,87;0,5;33474,28;0,63;7897;363;2966;18626;19,49;4931;2794;0,566619347
"19";"2701803";"2701803";"270180";"270180";2701803;270180;"CARNEIROS";"Carneiros";"AL";2;-37,367;-9,4664;196,83;0,55;11965,07;0,57;4738;64,12;999;8290;7,73;2042;1220;0,597453477
"528";"2510907";"2510907";"251090";"251090";2510907;251090;"PAULISTA";"Paulista";"PB";2;-37,6094;-6,6267;306,47;0,5;34581,84;0,62;4414;89,08;1074;11788;7,56;3294;1614;0,489981785
"136";"2206704";"2206704";"220670";"220670";2206704;220670;"NAZAR DO PIAU";"Nazar do Piau";"PI";2;-42,7456;-7,0523;215;0,57;13952,92;0,57;3029;98;899;7321;13,39;2098;1154;0,550047664
"263";"2303907";"2303907";"230390";"230390";2303907;230390;"CHAVAL";"Chaval";"CE";2;-41,2331;-3,0929;205,38;0,51;28567,45;0,58;6968;294;2452;12615;23,31;3201;2159;0,674476726
"176";"2209153";"2209153";"220915";"220915";2209153;220915;"SANTA CRUZ DOS MILAGRES";"Santa Cruz dos Milagres";"";2;-41,8689;-5,9078;207,52;0,45;NA;NA;NA;NA;NA;NA;NA;1049;714;0,680648236
"173";"1501576";"1501576";"150157";"150157";1501576;150157;"BOM JESUS DO TOCANTINS";"Bom Jesus do Tocantins";"";1;-48,7635;-5,0543;325,6;0,53;NA;NA;NA;NA;NA;NA;NA;3848;1869;0,485706861
"743";"3111903";"3111903";"311190";"311190";3111903;311190;"CANA VERDE";"Cana Verde";"MG";3;-45,1857;-21,0331;460,11;0,43;22742,31;0,75;4068;152,72;1507;5589;27,33;1820;1647;0,904945055
"125";"2802502";"2802502";"280250";"280250";2802502;280250;"GENERAL MAYNARD";"General Maynard";"SE";2;-36,971;-10,6932;342,66;0,56;8261,89;0,67;2052;65,62;607;2929;22,4;882;742;0,841269841
"1731";"3500501";"3500501";"350050";"350050";3500501;350050;"GUAS DE LINDIA";"guas de Lindia";"SP";3;-46,6037;-22,4748;703,69;0,46;95237,32;0,81;17111;848,91;7751;17266;49,17;5595;5184;0,926541555
"442";"2503902";"2503902";"250390";"250390";2503902;250390;"CAMALA";"Camala";"PB";2;-36,8013;-7,8998;240,78;0,46;16848,43;0,58;3208;54,08;787;5749;9,41;1857;970;0,522347873
"325";"4110300";"4110300";"411030";"411030";4110300;411030;"INAJ";"Inaj";"PR";4;-52,2254;-22,7186;526,28;0,44;18239,89;0,72;2842;122,44;932;2988;40,98;969;897;0,925696594
"905";"3126109";"3126109";"312610";"312610";3126109;312610;"FORMIGA";"Formiga";"MG";3;-45,5164;-20,5537;728,88;0,49;391339,9;0,79;62763;3793,61;15844;65128;58,25;21301;19522;0,916482794
"1219";"4316105";"4316105";"431610";"431610";4316105;431610;"RONDA ALTA";"Ronda Alta";"RS";4;-52,7494;-27,8112;738,5;0,54;103478,19;0,78;5847;189;1959;10221;18,49;3048;2778;0,911417323
"354";"2310506";"2310506";"231050";"231050";2310506;231050;"PEDRA BRANCA";"Pedra Branca";"CE";2;-39,847;-5,4965;221,47;0,52;83421,06;0,61;23300;301;3851;41890;7,19;11933;8469;0,709712562
"29";"2201770";"2201770";"220177";"220177";2201770;220177;"BOA HORA";"Boa Hora";"";2;-42,1062;-4,3543;220,46;0,51;NA;NA;NA;NA;NA;NA;NA;1520;826;0,543421053
"566";"2513703";"2513703";"251370";"251370";2513703;251370;"SANTA RITA";"Santa Rita";"PB";2;-35,0008;-7,0655;316,84;0,48;891571,72;0,66;83381;1543;21473;120310;12,83;33546;27544;0,8210815
"799";"2918001";"2918001";"291800";"291800";2918001;291800;"JEQUI";"Jequi";"BA";2;-40,1481;-13,8783;463,19;0,57;637765,62;0,69;140186;4835,01;41316;151895;31,83;45309;41035;0,905669955
"58";"2202711";"2202711";"220271";"220271";2202711;220271;"COCAL DE TELHA";"Cocal de Telha";"PI";2;-41,9608;-4,6224;235,83;0,52;7804,26;0,6;4525;NA;NA;4525;NA;1328;974;0,733433735
"414";"4117206";"4117206";"411720";"411720";4117206;411720;"NOVA OLMPIA";"Nova Olmpia";"PR";4;-53,0722;-23,4267;617,38;0,4;26510,71;0,74;5203;220,59;1746;5503;40,09;1822;1708;0,937431394
"499";"5213004";"5213004";"521300";"521300";5213004;521300;"MAURILNDIA";"Maurilndia";"GO";5;-50,364;-18,036;552,12;0,42;49949,19;0,73;11116;513,48;3454;11521;44,57;3554;3308;0,930782217
"389";"2414803";"2414803";"241480";"241480";2414803;241480;"VERA CRUZ";"Vera Cruz";"RN";2;-35,4357;-6,0373;254,33;0,43;19968,73;0,61;4695;111,27;963;10719;10,38;2765;2097;0,75840868
"1968";"3521101";"3521101";"352110";"352110";3521101;352110;"IPENA";"Ipena";"SP";3;-47,716;-22,4239;773,52;0,47;67421;0,79;5250;NA;2193;6016;NA;1778;1571;0,883577053
"592";"2900504";"2900504";"290050";"290050";2900504;290050;"RICO CARDOSO";"rico Cardoso";"BA";2;-42,0641;-13,4114;258,28;0,49;19254,52;0,59;4616;NA;1600;10859;NA;2656;2027;0,763177711
"726";"3110301";"3110301";"311030";"311030";3110301;311030;"CALDAS";"Caldas";"MG";3;-46,3637;-21,8908;619,29;0,49;76198,1;0,78;7739;338,01;2956;13633;24,79;4727;2617;0,553628094
"35";"2102036";"2102036";"210203";"210203";2102036;210203;"BOM JESUS DAS SELVAS";"Bom Jesus das Selvas";"MA";2;-46,6889;-4,6007;204,57;0,67;42730,76;0,58;7396;129,87;1039;28459;4,56;6188;3546;0,573044602
"2106";"3533601";"3533601";"353360";"353360";3533601;353360;"NUPORANGA";"Nuporanga";"";3;-47,7291;-20,7049;745,3;0,45;NA;NA;NA;NA;NA;NA;NA;2169;1967;0,906869525
"638";"3102209";"3102209";"310220";"310220";3102209;310220;"ALVARENGA";"Alvarenga";"MG";3;-41,6954;-19,4199;307,7;0,53;14587,57;0,66;2119;85,16;794;4444;19,16;1402;688;0,490727532
"708";"2910206";"2910206";"291020";"291020";2910206;291020;"DOM MACEDO COSTA";"Dom Macedo Costa";"BA";2;-39,1699;-12,9115;321,67;0,56;10120,49;0,65;1946;59,47;608;3874;15,35;1179;575;0,487701442
"2099";"3533007";"3533007";"353300";"353300";3533007;353300;"NOVA GRANADA";"Nova Granada";"SP";3;-49,3312;-20,4761;729,72;0,45;214093,54;0,79;18373;991,8;6157;19180;51,71;6231;5702;0,91510191
"1841";"3510005";"3510005";"351000";"351000";3510005;351000;"CNDIDO MOTA";"Cndido Mota";"SP";3;-50,4216;-22,8087;618,77;0,42;377096,9;0,79;28000;1856;10172;29884;62,11;9621;9015;0,937012785
"428";"2502706";"2502706";"250270";"250270";2502706;250270;"BORBOREMA";"Borborema";"";2;-35,5999;-6,7935;230,36;0,51;NA;NA;NA;NA;NA;NA;NA;1395;1010;0,724014337
"2126";"3535507";"3535507";"353550";"353550";3535507;353550;"PARAGUAU PAULISTA";"Paraguau Paulista";"SP";3;-50,6266;-22,4591;683,96;0,46;328192,96;0,77;39133;2107,4;12720;42278;49,85;13029;12126;0,930693069
"978";"4305454";"4305454";"430545";"430545";4305454;430545;"CIDREIRA";"Cidreira";"RS";4;-50,2715;-30,1213;740,78;0,5;68714,71;0,81;12668;876;10311;12668;69,15;4399;3999;0,909070243
"518";"2610202";"2610202";"261020";"261020";2610202;261020;"PANELAS";"Panelas";"PE";2;-36,0508;-8,6669;230,71;0,57;51300,19;0,58;12934;199,74;2294;25645;7,79;7277;3880;0,533186753
"362";"2311108";"2311108";"231110";"231110";2311108;231110;"PORTEIRAS";"Porteiras";"CE";2;-39,1076;-7,5434;215,84;0,5;32946,62;0,64;3425;197;1803;15061;13,08;4148;2289;0,551832208
"1421";"3168804";"3168804";"316880";"316880";3168804;316880;"TIRADENTES";"Tiradentes";"MG";3;-44,1546;-21,1164;800,19;0,57;51695,39;0,77;5376;274,14;2292;6961;39,38;2303;1917;0,832392531
"23";"2201507";"2201507";"220150";"220150";2201507;220150;"BATALHA";"Batalha";"PI";2;-42,0576;-4,0179;221,68;0,55;41597,78;0,55;8659;304;2932;25774;11,79;6915;4898;0,708315257
"1868";"3512704";"3512704";"351270";"351270";3512704;351270;"CORUMBATA";"Corumbata";"SP";3;-47,6111;-22,2364;730,48;0,48;85613,4;0,78;2093;NA;NA;3874;NA;1213;780;0,6430338
"1436";"3170057";"3170057";"317005";"317005";3170057;317005;"UBAPORANGA";"Ubaporanga";"MG";3;-42,0699;-19,6605;337,22;0,41;35877,88;0,7;6069;193,41;1700;12040;16,06;3688;1790;0,485357918
"629";"3101508";"3101508";"310150";"310150";3101508;310150;"ALM PARABA";"Alm Paraba";"MG";3;-42,7464;-21,8264;666,65;0,5;284138,85;0,78;32067;1443,18;10767;34349;42,02;11183;10441;0,933649289
"164";"2110005";"2110005";"211000";"211000";2110005;211000;"SANTA LUZIA";"Santa Luzia";"MA";2;-45,9005;-4,2842;201,99;0,58;142692,62;0,56;17750;270,37;1520;74043;3,65;17454;11475;0,65744242
"534";"2611705";"2611705";"261170";"261170";2611705;261170;"RIACHO DAS ALMAS";"Riacho das Almas";"PE";2;-35,8829;-8,082;304,05;0,52;41003,38;0,61;8383;88,6;597;19162;4,62;6011;2959;0,492264182
"825";"2919900";"2919900";"291990";"291990";2919900;291990;"MACURUR";"Macurur";"";2;-38,9146;-9,2809;234,7;0,55;NA;NA;NA;NA;NA;NA;NA;2098;1111;0,529551954
"1427";"3169307";"3169307";"316930";"316930";3169307;316930;"TRS CORAES";"Trs Coraes";"MG";3;-45,2049;-21,6864;743,4;0,57;837943,24;0,78;65826;2764,3;21491;72765;37,99;21550;19547;0,907053364
"661";"4205209";"4205209";"420520";"420520";4205209;420520;"ERVAL VELHO";"Erval Velho";"SC";4;-51,422;-27,2845;779,97;0,47;51408,38;0,79;3211;99,74;994;4352;22,92;1442;1029;0,713592233
"115";"2106607";"2106607";"210660";"210660";2106607;210660;"MATES";"Mates";"";2;-43,3083;-5,3834;199,69;0,56;NA;NA;NA;NA;NA;NA;NA;7591;4899;0,645369517
"576";"2514206";"2514206";"251420";"251420";2514206;251420;"SO JOS DA LAGOA TAPADA";"So Jos da Lagoa Tapada";"PB";2;-38,141;-6,9413;216,25;0,49;13158,71;0,55;3141;53,51;816;7564;7,07;2221;1227;0,55245385
"200";"2111904";"2111904";"211190";"211190";2111904;211190;"SUCUPIRA DO NORTE";"Sucupira do Norte";"MA";2;-44,339;-6,5099;208,62;0,6;17373,97;0,59;3625;NA;NA;10444;NA;2700;1831;0,678148148
"649";"2905008";"2905008";"290500";"290500";2905008;290500;"CACUL";"Cacul";"BA";2;-42,2936;-14,4776;381,07;0,48;51712,89;0,7;15802;527,69;4551;22236;23,73;6330;5474;0,864770932
"628";"4203204";"4203204";"420320";"420320";4203204;420320;"CAMBORI";"Cambori";"SC";4;-48,7088;-27,0709;768,33;0,41;181941,43;0,76;59781;2751,52;15036;62361;44,12;18301;16234;0,887055352
"1182";"4314456";"4314456";"431445";"431445";4314456;431445;"PINHAL";"Pinhal";"RS";4;-53,235;-27,529;619,36;0,46;31086,24;0,78;1890;67,73;554;2513;26,95;818;766;0,936430318
"877";"2923704";"2923704";"292370";"292370";2923704;292370;"PARATINGA";"Paratinga";"BA";2;-43,0665;-12,6897;198,58;0,55;59617,25;0,62;14605;624,1;3547;29504;21,15;7211;4588;0,636250173
"2124";"3535309";"3535309";"353530";"353530";3535309;353530;"PALMITAL";"Palmital";"SP";3;-50,2209;-22,8289;709,03;0,46;355089,41;0,78;19427;1397;NA;21186;65,94;7166;6613;0,922830031
"705";"2910008";"2910008";"291000";"291000";2910008;291000;"DRIO MEIRA";"Drio Meira";"BA";2;-39,9879;-14,397;197,92;0,56;39599,16;0,55;5347;144,83;1234;12836;11,28;3381;2115;0,62555457
"427";"2602407";"2602407";"260240";"260240";2602407;260240;"BREJO";"Brejo";"PE";2;-36,5299;-9,0267;226,01;0,49;36024,52;0,57;3058;46,47;526;8844;5,25;2434;1314;0,539852095
"1732";"3500550";"3500550";"350055";"350055";3500550;350055;"GUAS DE SANTA BRBARA";"guas de Santa Brbara";"SP";3;-49,2611;-22,858;797,97;0,49;87146,97;0,82;4611;268,2;1916;5601;47,88;1871;1425;0,7616248
"705";"4208450";"4208450";"420845";"420845";4208450;420845;"ITAPO";"Itapo";"SC";4;-48,6516;-26,0821;777,17;0,47;65533,75;0,79;13250;963,66;11721;14763;65,28;5022;4402;0,87654321
"1337";"4322301";"4322301";"432230";"432230";4322301;432230;"TUPARENDI";"Tuparendi";"RS";4;-54,5546;-27,7065;764,99;0,46;100967,32;0,8;4926;197;1810;8557;23,02;3068;2729;0,889504563
"160";"2805901";"2805901";"280590";"280590";2805901;280590;"RIACHUELO";"Riachuelo";"SE";2;-37,226;-10,7309;309,68;0,51;68335,21;0,67;7824;224,03;1930;9355;23,95;2418;1966;0,813068652
"1006";"3134707";"3134707";"313470";"313470";3134707;313470;"JACINTO";"Jacinto";"MG";3;-40,3137;-16,1825;316,27;0,49;35778,08;0,63;8263;268,77;2416;12134;22,15;3738;3060;0,818619583
"301";"1600253";"1600253";"160025";"160025";1600253;160025;"ITAUBAL";"Itaubal";"AP";1;-50,6516;0,5323;203,42;0,64;16509,25;0,64;1570;NA;NA;4265;NA;948;552;0,582278481
"2370";"3557204";"3557204";"355720";"355720";3557204;355720;"CHAVANTES";"Chavantes";"SP";3;-49,7265;-23,0464;666,94;0,48;202683,16;0,78;11139;NA;650;12114;NA;3709;3459;0,932596387
"1146";"4313037";"4313037";"431303";"431303";4313037;431303;"NOVA ESPERANA DO SUL";"Nova Esperana do Sul";"RS";4;-54,8215;-29,4033;714,12;0,46;94076,12;0,8;3543;120;1231;4671;25,69;1589;1462;0,920075519
"426";"2602308";"2602308";"260230";"260230";2602308;260230;"BONITO";"Bonito";"PE";2;-35,707;-8,495;250,49;0,57;122586,97;0,59;27194;258,5;2736;37566;6,88;10807;8113;0,750717128
"832";"2920403";"2920403";"292040";"292040";2920403;292040;"MANOEL VITORINO";"Manoel Vitorino";"BA";2;-40,5652;-14,0488;221,01;0,51;35502,86;0,59;6160;165,74;1675;14387;11,52;3953;2167;0,548191247
"4";"2100204";"2100204";"210020";"210020";2100204;210020;"ALCNTARA";"Alcntara";"MA";2;-44,5317;-2,3947;206,56;0,6;25841,64;0,6;5250;1,78;NA;21851;0,08;6074;3495;0,575403359
"823";"2919702";"2919702";"291970";"291970";2919702;291970;"MACARANI";"Macarani";"BA";2;-40,3904;-15,5435;345,26;0,47;42747,6;0,64;13639;559,85;4260;17093;32,75;4960;4168;0,840322581
"1165";"3147105";"3147105";"314710";"314710";3147105;314710;"PAR DE MINAS";"Par de Minas";"MG";3;-44,6079;-19,8343;679,83;0,43;843411,55;0,81;79599;3290,74;24881;84215;39,08;25480;23687;0,929631083
"1268";"4318804";"4318804";"431880";"431880";4318804;431880;"SO LOURENO DO SUL";"So Loureno do Sul";"RS";4;-52,1226;-31,2345;700,34;0,46;349208,31;0,78;23376;865;7981;43111;20,06;13375;8229;0,615252336
"795";"4215000";"4215000";"421500";"421500";4215000;421500;"RIO NEGRINHO";"Rio Negrinho";"SC";4;-49,5965;-26,4428;659,96;0,45;460111,6;0,79;39761;1515,08;12234;39846;38,02;11942;11140;0,93284207
"1139";"3145208";"3145208";"314520";"314520";3145208;314520;"NOVA SERRANA";"Nova Serrana";"MG";3;-44,9739;-19,8524;647,58;0,36;353212,87;0,8;69415;2460,58;20783;73699;33,39;21892;20450;0,934131189
"861";"2922706";"2922706";"292270";"292270";2922706;292270;"NOVA CANA";"Nova Cana";"BA";2;-40,1876;-14,858;244,81;0,48;39297,54;0,6;7149;196,17;2076;16713;11,74;4977;2607;0,523809524
"716";"2910776";"2910776";"291077";"291077";2910776;291077;"FEIRA DA MATA";"Feira da Mata";"BA";2;-44,1913;-14,047;205,01;0,55;22567,04;0,63;3234;98;651;6184;15,85;1742;1012;0,580941447
"579";"4200200";"4200200";"420020";"420020";4200200;420020;"AGROLNDIA";"Agrolndia";"SC";4;-49,8244;-27,4547;735,01;0,37;92706,66;0,78;6928;208,74;1985;9323;22,39;2947;1918;0,650831354
"2195";"3541703";"3541703";"354170";"354170";3541703;354170;"QUAT";"Quat";"SP";3;-50,6453;-22,2063;644,09;0,42;136326,37;0,79;12094;619,5;3984;12799;48,4;4015;3751;0,934246575
"544";"5217401";"5217401";"521740";"521740";5217401;521740;"PIRES DO RIO";"Pires do Rio";"GO";5;-48,4401;-17,5641;686,47;0,47;221951,93;0,79;27018;1137,19;9660;28762;39,54;9367;8691;0,92783175
"1488";"3301306";"3301306";"330130";"330130";3301306;330130;"CASIMIRO DE ABREU";"Casimiro de Abreu";"RJ";3;-42,1442;-22,4822;742,57;0,5;2080201,49;0,78;19043;889,98;6094;35347;25,18;11489;10397;0,904952563
"993";"2933059";"2933059";"293305";"293305";2933059;293305;"VRZEA DA ROA";"Vrzea da Roa";"BA";2;-40,0544;-11,5998;224,93;0,5;25549,07;0,59;11242;247;3304;13786;17,92;4229;3002;0,709860487
"830";"4217154";"4217154";"421715";"421715";4217154;421715;"SO MIGUEL DA BOA VISTA";"So Miguel da Boa Vista";"SC";4;-53,2395;-26,6887;767,07;0,5;12922,88;0,75;1904;80;259;1904;42,02;589;409;0,694397284
"1425";"3169109";"3169109";"316910";"316910";3169109;316910;"TOLEDO";"Toledo";"MG";3;-46,3832;-22,7057;481,2;0,4;23392,24;0,72;2190;117,17;1013;5764;20,33;1828;911;0,498358862
"448";"2604205";"2604205";"260420";"260420";2604205;260420;"CATENDE";"Catende";"";2;-35,7305;-8,6759;282,32;0,56;NA;NA;NA;NA;NA;NA;NA;9975;7840;0,785964912
"602";"2516201";"2516201";"251620";"251620";2516201;251620;"SOUSA";"Sousa";"PB";2;-38,2267;-6,7378;435,22;0,55;209242,65;0,66;58132;NA;12760;65803;NA;18742;16704;0,891260271
"2267";"3548302";"3548302";"354830";"354830";3548302;354830;"SANTO EXPEDITO";"Santo Expedito";"SP";3;-51,3701;-21,8256;492,08;0,42;13442,13;0,79;2610;129,7;945;2803;46,27;966;882;0,913043478
"366";"4113502";"4113502";"411350";"411350";4113502;411350;"LOANDA";"Loanda";"PR";4;-53,0713;-22,9491;719,55;0,47;108861,5;0,77;20165;915,08;6484;21201;43,16;6785;6217;0,916285925
"563";"2614303";"2614303";"261430";"261430";2614303;261430;"MOREILNDIA";"Moreilndia";"PE";2;-39,522;-7,618;200,26;0,54;29436,67;0,62;5065;15,25;357;11132;1,37;2942;1834;0,623385452
"981";"3132305";"3132305";"313230";"313230";3132305;313230;"ITAIP";"Itaip";"MG";3;-41,6594;-17,4094;267,7;0,49;37683,28;0,63;4943;158,94;1645;11798;13,47;3052;1556;0,50982962
"682";"4206751";"4206751";"420675";"420675";4206751;420675;"IBIAM";"Ibiam";"SC";4;-51,2157;-27,2082;772,01;0,47;26928,29;0,81;892;27,43;245;1945;14,1;625;440;0,704
"2247";"3546504";"3546504";"354650";"354650";3546504;354650;"SANTA ERNESTINA";"Santa Ernestina";"SP";3;-48,3668;-21,4525;681,46;0,43;36947,97;0,77;5452;279,1;1676;5568;50,13;1655;1536;0,928096677
"500";"2508703";"2508703";"250870";"250870";2508703;250870;"ME D'GUA";"Me d'gua";"PB";2;-37,4389;-7,2476;200,34;0,5;9297,24;0,58;2474;NA;NA;4019;NA;1177;730;0,620220901
"1167";"4313953";"4313953";"431395";"431395";4313953;431395;"PANTANO GRANDE";"Pantano Grande";"RS";4;-52,371;-30,2578;518,41;0,49;122518,19;0,75;6888;275;2383;9895;27,79;3377;3108;0,9203435
"793";"3116209";"3116209";"311620";"311620";3116209;311620;"CHIADOR";"Chiador";"";3;-43,0296;-22,003;798,99;0,62;NA;NA;NA;NA;NA;NA;NA;882;688;0,780045351
"1033";"3136652";"3136652";"313665";"313665";3136652;313665;"JUATUBA";"Juatuba";"MG";3;-44,3555;-19,955;501,31;0,49;633393,37;0,75;21827;1015,33;8274;22202;45,73;6808;6233;0,915540541
"31";"2702801";"2702801";"270280";"270280";2702801;270280;"FLEXEIRAS";"Flexeiras";"AL";2;-35,7638;-9,2454;210,32;0,48;16954,02;0,55;5606;112,55;1394;12325;9,13;3183;1817;0,570845115
"1542";"3305109";"3305109";"330510";"330510";3305109;330510;"SO JOO DE MERITI";"So Joo de Meriti";"RJ";3;-43,3653;-22,7851;568,72;0,46;2141541,62;0,77;421231;15881;55740;458673;34,62;147450;137175;0,930315361
"708";"4208708";"4208708";"420870";"420870";4208708;420870;"JACINTO MACHADO";"Jacinto Machado";"SC";4;-49,8478;-28,995;643,3;0,45;119668,55;0,76;5600;504;2582;10609;47,51;3442;1969;0,572051133
"314";"4109609";"4109609";"410960";"410960";4109609;410960;"GUARATUBA";"Guaratuba";"PR";4;-48,7687;-25,8176;682,24;0,56;155569,63;0,76;32095;1866,22;20478;32095;58,15;10033;9307;0,927638792
"4";"2700409";"2700409";"270040";"270040";2700409;270040;"ATALAIA";"Atalaia";"";2;-36,074;-9,5059;230,76;0,52;NA;NA;NA;NA;NA;NA;NA;10903;7834;0,718517839
"352";"2411700";"2411700";"241170";"241170";2411700;241170;"SO BENTO DO TRAIR";"So Bento do Trair";"RN";2;-36,0485;-6,3832;208;0,5;7384,22;0,62;1884;36,62;401;3905;9,38;1027;593;0,577409932
"986";"3132800";"3132800";"313280";"313280";3132800;313280;"ITAMB DO MATO DENTRO";"Itamb do Mato Dentro";"";3;-43,3513;-19,3964;342,79;0,42;NA;NA;NA;NA;NA;NA;NA;693;338;0,487734488
"997";"4306304";"4306304";"430630";"430630";4306304;430630;"DAVID CANABARRO";"David Canabarro";"RS";4;-51,8123;-28,4165;798,38;0,44;56919,39;0,8;1798;66;630;4683;14,09;1508;1176;0,779840849
"947";"2929370";"2929370";"292937";"292937";2929370;292937;"SO JOS DO JACUPE";"So Jos do Jacupe";"BA";2;-39,918;-11,4405;249,81;0,47;19406,18;0,58;7660;186,97;2388;10180;18,37;3142;2346;0,74665818
"430";"4118204";"4118204";"411820";"411820";4118204;411820;"PARANAGU";"Paranagu";"PR";4;-48,5176;-25,5266;749,42;0,52;4314316,73;0,78;134833;4041,97;33340;140469;28,77;40495;36375;0,898259044
"753";"3112703";"3112703";"311270";"311270";3112703;311270;"CAPITO ENAS";"Capito Enas";"MG";3;-43,6647;-16,1362;276,6;0,47;102533,47;0,67;10968;289,14;2742;14206;20,35;3659;2849;0,77862804
"482";"5211503";"5211503";"521150";"521150";5211503;521150;"ITUMBIARA";"Itumbiara";"GO";5;-49,4179;-18,3535;798,91;0,49;1196284,53;0,78;78347;3411,77;24634;92883;36,73;30715;24936;0,811850887
"104";"2205300";"2205300";"220530";"220530";2205300;220530;"JERUMENHA";"Jerumenha";"PI";2;-43,5016;-7,1148;264,47;0,5;9144,2;0,65;2385;36;620;4390;8,2;1233;943;0,764801298
"266";"2304004";"2304004";"230400";"230400";2304004;230400;"COREA";"Corea";"CE";2;-40,7291;-3,6433;208,29;0,51;40184,88;0,59;8186;367;3282;21954;16,72;5932;3947;0,665374241
"181";"2209401";"2209401";"220940";"220940";2209401;220940;"SANTO ANTNIO DE LISBOA";"Santo Antnio de Lisboa";"PI";2;-41,2237;-7,0764;328,86;0,47;15555,65;0,62;3739;123;1116;6007;20,48;1776;1467;0,826013514
"1048";"3137908";"3137908";"313790";"313790";3137908;313790;"LAMIM";"Lamim";"MG";3;-43,4745;-20,7797;381,14;0,46;9950,79;0,69;1511;NA;NA;3452;NA;1068;519;0,485955056
"1468";"3300100";"3300100";"330010";"330010";3300100;330010;"ANGRA DOS REIS";"Angra dos Reis";"RJ";3;-44,3317;-23,0233;760,36;0,53;1938102,66;0,77;118658;1559,44;11883;169511;9,2;53452;47512;0,888872259
"1216";"3151503";"3151503";"315150";"315150";3151503;315150;"PIUMHI";"Piumhi";"MG";3;-46,0504;-20,4414;739,71;0,47;206840,54;0,8;28849;1929,38;11963;31883;60,51;10646;9627;0,904283299
"486";"2507408";"2507408";"250740";"250740";2507408;250740;"JERIC";"Jeric";"PB";2;-37,8185;-6,509;287,84;0,51;16810,06;0,61;4760;118,9;1247;7538;15,77;2107;1664;0,789748458
"302";"1600279";"1600279";"160027";"160027";1600279;160027;"LARANJAL DO JARI";"Laranjal do Jari";"AP";1;-53,3059;1,0966;419,37;0,56;152409,11;0,73;8314;NA;NA;39942;NA;9830;8675;0,882502543
"2150";"3537602";"3537602";"353760";"353760";3537602;353760;"PERUBE";"Perube";"SP";3;-46,977;-24,3698;734,74;0,55;315786,98;0,78;57128;4611,3;35490;59773;77,15;19273;17480;0,906968298
"394";"2500304";"2500304";"250030";"250030";2500304;250030;"ALAGOA GRANDE";"Alagoa Grande";"PB";2;-35,6042;-7,0596;274,85;0,55;70087,98;0,61;19246;374,84;4803;28479;13,16;8012;6218;0,776085871
"11";"2701100";"2701100";"270110";"270110";2701100;270110;"BRANQUINHA";"Branquinha";"";2;-36,039;-9,224;214,53;0,43;NA;NA;NA;NA;NA;NA;NA;2478;1400;0,564971751
